Mass	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
11.9375	1.4452905018613738e-12	1.4351577651977587e-12	1.4315151711588592e-12	1.338410827479708e-12	1.3597950890287258e-12	1.3644878412918948e-12	1.3313436724587957e-12	1.3552477282768871e-12	1.352083375816271e-12	1.2795139297042124e-12	1.3174492963577422e-12	1.1475265182525618e-12	1.2695535811860226e-12	1.3715796077021225e-12	1.2747515716615698e-12	1.3183405105435253e-12	1.134883528298991e-12	1.3042424128542618e-12	1.248821141983103e-12	1.244503523671614e-12	1.2708952813744734e-12
11.96875	1.4457182196184193e-12	1.4599544446644575e-12	1.4064637041816264e-12	1.3623315800112556e-12	1.378252546813119e-12	1.3577102766712534e-12	1.3711717308448335e-12	1.354959764179875e-12	1.3346425744090173e-12	1.2993916923345616e-12	1.313786752998869e-12	1.136706397411591e-12	1.3045314611534464e-12	1.3623585766453505e-12	1.2441726251685714e-12	1.3603425027056137e-12	1.1714860852218845e-12	1.278141871854932e-12	1.2335775846986086e-12	1.239274199753282e-12	1.2602592580623906e-12
12.0	1.4731031065112754e-12	1.4927177332743624e-12	1.3620681188833417e-12	1.385436470408008e-12	1.3754574736124514e-12	1.3552452346118904e-12	1.4011263937269147e-12	1.3496039138680138e-12	1.3273098982760634e-12	1.3278991621568093e-12	1.3259364309639587e-12	1.1575012866596457e-12	1.3159203544541032e-12	1.3452607083852541e-12	1.2296242583170747e-12	1.368363213537227e-12	1.2033554491405751e-12	1.2454369133219068e-12	1.2136129774742432e-12	1.2215531320844408e-12	1.233998255141533e-12
12.03125	1.5114461331816598e-12	1.5120589242495486e-12	1.3409937223152202e-12	1.4001068100039094e-12	1.3657571167752236e-12	1.351492377212049e-12	1.3918081097352708e-12	1.3501735536894377e-12	1.3282845960291279e-12	1.3289815211856015e-12	1.3213840828821266e-12	1.2026455135580316e-12	1.3119985783557886e-12	1.3246578313419466e-12	1.2331279660576788e-12	1.3435529815433722e-12	1.214888758170607e-12	1.236252203037913e-12	1.213424001035579e-12	1.1971138056537933e-12	1.208397531343719e-12
12.0625	1.5262676105604056e-12	1.4872181177544297e-12	1.3402822688496352e-12	1.3944391431472414e-12	1.3574137473770786e-12	1.3409100219075043e-12	1.354503965586562e-12	1.3674975865227146e-12	1.3306013192312949e-12	1.2871512666476348e-12	1.2903674439720958e-12	1.2555786488635534e-12	1.317125119908169e-12	1.2840105497943788e-12	1.2413958749846188e-12	1.3178619437045902e-12	1.2141877130458778e-12	1.2514299492505376e-12	1.2361320734372017e-12	1.1828647870221198e-12	1.201631025585237e-12
12.09375	1.5022386546520439e-12	1.4175205063568508e-12	1.3239671945580733e-12	1.3649960068501388e-12	1.3468452698603417e-12	1.3243662893777652e-12	1.3249247619168125e-12	1.3935622404301351e-12	1.32971845340224e-12	1.2317807364381483e-12	1.2668084897055065e-12	1.2851222907020454e-12	1.3369962689052661e-12	1.2205579429103164e-12	1.246422019415827e-12	1.3004362127075342e-12	1.212885260976071e-12	1.2679853911637395e-12	1.2619149431999932e-12	1.1878601401116295e-12	1.213727143963006e-12
12.125	1.4549706925381933e-12	1.3459477673019582e-12	1.2851379032133292e-12	1.3236615579656497e-12	1.3329929608035807e-12	1.3033442597745748e-12	1.3126982140176935e-12	1.4070773626112532e-12	1.3265292727118738e-12	1.1941463443077005e-12	1.2743976880724706e-12	1.2652871372170749e-12	1.3459094949652695e-12	1.1608378104252526e-12	1.2430911335015171e-12	1.2756813834446934e-12	1.2102183404721911e-12	1.2710463107371006e-12	1.2681118091370513e-12	1.2023972312605324e-12	1.2255913514960803e-12
12.15625	1.4146376127802118e-12	1.3182048768517474e-12	1.2559883688645357e-12	1.2891857720243038e-12	1.3150420422741727e-12	1.281636797557939e-12	1.3020757432327668e-12	1.3885192908652533e-12	1.3193120641102896e-12	1.1690105264014483e-12	1.2937475526650366e-12	1.2126622405891907e-12	1.3180518959252097e-12	1.1318460274925557e-12	1.2267211985800275e-12	1.2459287074273462e-12	1.2038393285701554e-12	1.262689171971365e-12	1.2439937318101113e-12	1.211615877072525e-12	1.2221314455232446e-12
12.1875	1.3967297370770515e-12	1.3321816523179097e-12	1.2546607633043272e-12	1.271693796274509e-12	1.2903370863112662e-12	1.2641749626285392e-12	1.2909116050424663e-12	1.334935525836023e-12	1.305604821304207e-12	1.143590213845136e-12	1.2977093358235159e-12	1.1730678277713236e-12	1.2633078177309853e-12	1.1351301842932315e-12	1.2048929562413768e-12	1.2277653936923483e-12	1.1995812329579358e-12	1.2506448784574409e-12	1.2007138989675314e-12	1.211895926493678e-12	1.2089522091751626e-12
12.21875	1.3884507692879522e-12	1.3522167326834866e-12	1.2598474780772806e-12	1.2629370205879953e-12	1.2614550246384248e-12	1.249875420175628e-12	1.2918601735231738e-12	1.2705486619399298e-12	1.2887279134468632e-12	1.1282372605614377e-12	1.2799507547595068e-12	1.1651905568871301e-12	1.2136048459579496e-12	1.151146235625622e-12	1.1865291735246863e-12	1.2143197688704865e-12	1.1992311440764403e-12	1.238915220413972e-12	1.1674254228252745e-12	1.2125918758681964e-12	1.1958623110860933e-12
12.25	1.3691940376620026e-12	1.3590302928162545e-12	1.248086161330375e-12	1.2435244891098596e-12	1.2278706697232966e-12	1.2326214268026936e-12	1.2978283812220548e-12	1.2271531447255457e-12	1.2640281616543847e-12	1.133319241404529e-12	1.2453132058540262e-12	1.1686218399226123e-12	1.1832986847315485e-12	1.1591104595240487e-12	1.1624178182512157e-12	1.1812152818369004e-12	1.1927916336931799e-12	1.2218058596108472e-12	1.1614010534538588e-12	1.2218705864805446e-12	1.1748370288763854e-12
12.28125	1.338863590306938e-12	1.3581914455954025e-12	1.221958840537385e-12	1.2068503748435822e-12	1.1785035837832969e-12	1.2073381574009834e-12	1.2821869217402582e-12	1.2051340828045376e-12	1.2186229672930815e-12	1.1457204542736354e-12	1.2031260319608772e-12	1.1627267074501568e-12	1.1626678352721909e-12	1.1524991030964493e-12	1.1246171095075086e-12	1.1226621845703e-12	1.1708365397003484e-12	1.1899936331466465e-12	1.1631366442915736e-12	1.2279553459129677e-12	1.13504355653965e-12
12.3125	1.3097734702371966e-12	1.3520259131011292e-12	1.1877492262293843e-12	1.165607107361799e-12	1.1088305837750334e-12	1.1737274563730637e-12	1.2363286392910733e-12	1.1739985069161851e-12	1.1542803388456258e-12	1.1474859690913108e-12	1.1677064480283827e-12	1.1392317211117442e-12	1.1387420954106497e-12	1.1353086439708227e-12	1.086803498757949e-12	1.057427366155106e-12	1.136490532759049e-12	1.1446756086400112e-12	1.1380875625591202e-12	1.206483480828413e-12	1.0838899222598286e-12
12.34375	1.2715928570522506e-12	1.3282577078152502e-12	1.137940436324314e-12	1.1259811442607126e-12	1.03352743030527e-12	1.1328279894001758e-12	1.174661062863791e-12	1.1183064023423395e-12	1.082702287200088e-12	1.1362491893554538e-12	1.1438067290189813e-12	1.0866144138990674e-12	1.1053456327320133e-12	1.1052278883760813e-12	1.0598048046789321e-12	1.0065468424025337e-12	1.1010351701548626e-12	1.0917414975525341e-12	1.0805654331383363e-12	1.1535722464067755e-12	1.0308522698648792e-12
12.375	1.1973367176204563e-12	1.2735186169510193e-12	1.0673112784201355e-12	1.0796205509450152e-12	9.718440245262694e-13	1.080445737218494e-12	1.1041745859655117e-12	1.0591014827296408e-12	1.006864513639072e-12	1.1114666045169974e-12	1.112734470537502e-12	1.0039351077892333e-12	1.0593345861967252e-12	1.0497224834163377e-12	1.032108426501921e-12	9.728703303027442e-13	1.0687646514323523e-12	1.0280196832690436e-12	1.0164602449666549e-12	1.086894246479786e-12	9.711482919921854e-13
12.40625	1.0917081041256216e-12	1.1861336565721636e-12	9.829049466697493e-13	1.022374893078215e-12	9.290024262018082e-13	1.0111283555228057e-12	1.0221639073354494e-12	1.014869395118967e-12	9.299067592338783e-13	1.0591357435182913e-12	1.0504434778610405e-12	9.212498385674506e-13	9.99634403031635e-13	9.646580409472527e-13	9.880382102755991e-13	9.368780707827429e-13	1.027203279033162e-12	9.50986902073514e-13	9.662400003371263e-13	1.015841273946383e-12	9.033949803505248e-13
12.4375	9.956815103309702e-13	1.0813529975964298e-12	8.962230371896418e-13	9.563844941690158e-13	8.965793602336292e-13	9.320040399163343e-13	9.355600062016523e-13	9.679374272583696e-13	8.647867578287505e-13	9.727426112868254e-13	9.627900690242774e-13	8.697522411484082e-13	9.346334470250461e-13	8.702417042191768e-13	9.245786644976328e-13	8.785292372054387e-13	9.596959728644383e-13	8.724206795353295e-13	9.283177525298836e-13	9.41765003655004e-13	8.410126436410315e-13
12.46875	9.385151076429787e-13	9.829697819596639e-13	8.224001449459728e-13	8.884091921325388e-13	8.676780539722262e-13	8.612017891353185e-13	8.5660043511529e-13	8.986136487698637e-13	8.249115908583182e-13	8.755560837979404e-13	8.846132919064498e-13	8.450470683450673e-13	8.823221016654448e-13	7.960277944620009e-13	8.538446100332664e-13	8.076828051858942e-13	8.73823311885874e-13	8.085761335659136e-13	9.012482058388949e-13	8.761357524894597e-13	7.939598956584193e-13
12.5	9.147559012351314e-13	9.045760017770132e-13	7.841567564552399e-13	8.362516950612131e-13	8.457881747400697e-13	8.082672443669725e-13	7.954903554450998e-13	8.288572194044275e-13	8.127249958092553e-13	8.008934769716813e-13	8.399257309631147e-13	8.322045851917592e-13	8.528287125976475e-13	7.522628353573424e-13	7.988886245244298e-13	7.594984753958589e-13	8.029414264552892e-13	7.673663679312603e-13	8.937737160617798e-13	8.346089661395717e-13	7.624019146036665e-13
12.53125	9.041501271636609e-13	8.475604658213232e-13	7.93044612184407e-13	8.124113361207552e-13	8.347119653459578e-13	7.711551124230109e-13	7.672265600611183e-13	7.955105216055081e-13	8.144066475888889e-13	7.62381640023041e-13	8.212189066790498e-13	8.383494636346467e-13	8.409010792374827e-13	7.303261185913346e-13	7.731277098556311e-13	7.512427637433594e-13	7.683870358564382e-13	7.534549698560988e-13	8.975833856554594e-13	8.171479985719099e-13	7.479609379773544e-13
12.5625	8.944287368042869e-13	8.152155708297804e-13	8.267539756100228e-13	8.090571398597368e-13	8.27904747795899e-13	7.519740038985923e-13	7.792627762688575e-13	7.996148773496692e-13	8.114688391722136e-13	7.567632501551125e-13	8.118498820257336e-13	8.668596439623255e-13	8.383880612319872e-13	7.220581012441774e-13	7.637365674779961e-13	7.630151393524243e-13	7.588145606654551e-13	7.688194156828254e-13	8.823580429674627e-13	8.062104044255503e-13	7.45346330228297e-13
12.59375	8.872653588405666e-13	8.110024696077189e-13	8.517961726586809e-13	8.160031352878738e-13	8.173979071726678e-13	7.573951773913457e-13	8.117513822583633e-13	8.170126901407837e-13	8.023808939321142e-13	7.781260445011151e-13	8.095888326051237e-13	8.954839907787671e-13	8.355193164936991e-13	7.205949704124082e-13	7.478379894509946e-13	7.743328005703487e-13	7.515206447601674e-13	7.998502576413158e-13	8.374970638866386e-13	7.918677649362826e-13	7.351975473725292e-13
12.625	8.899083726865431e-13	8.260743434782003e-13	8.602577200936268e-13	8.324390439115592e-13	8.080185283886043e-13	7.829001119272205e-13	8.372828255373554e-13	8.354023852893966e-13	8.018905634996076e-13	8.143364997083291e-13	8.161980748384867e-13	9.067254325839658e-13	8.209621133944967e-13	7.168291567966056e-13	7.226397757097158e-13	7.893560479733941e-13	7.369481002002243e-13	8.226615460897591e-13	7.882260382591211e-13	7.883926259229235e-13	7.114223489826377e-13
12.65625	9.043279905300572e-13	8.459342167727035e-13	8.620922443795809e-13	8.536014234859779e-13	8.139941628723668e-13	8.138540839516817e-13	8.496068974218896e-13	8.504364747141668e-13	8.157956189920601e-13	8.462867993191958e-13	8.210084088272618e-13	9.065047432317563e-13	8.003602121331443e-13	7.125099121818579e-13	7.10432526609267e-13	8.084112264154786e-13	7.217882975335543e-13	8.282552161481549e-13	7.604354971234295e-13	8.135981038187579e-13	6.988219681744456e-13
12.6875	9.26823505095764e-13	8.617132615101886e-13	8.635032250868535e-13	8.645270371983316e-13	8.383024092603608e-13	8.417525574136442e-13	8.554973136148947e-13	8.526529634254876e-13	8.299120939081472e-13	8.666758174839806e-13	8.182501985004587e-13	8.980505683715834e-13	7.933783838232067e-13	7.244366239701761e-13	7.30394585958527e-13	8.128008899613293e-13	7.196709049007988e-13	8.278636023234531e-13	7.567921441430092e-13	8.588947695425952e-13	7.188483749226426e-13
12.71875	9.534723271337198e-13	8.696527655990827e-13	8.709560850306275e-13	8.552616622727049e-13	8.626367307106031e-13	8.649584412427636e-13	8.590697597732344e-13	8.426675156270047e-13	8.304620554601405e-13	8.840453868085019e-13	8.24629264612603e-13	8.721066945861777e-13	8.026715143244489e-13	7.608934099109788e-13	7.745692108540592e-13	7.967594140879941e-13	7.42054692432631e-13	8.33473426994219e-13	7.673261440306611e-13	8.942713648589506e-13	7.552593533216578e-13
12.75	9.787856289356078e-13	8.738147466887114e-13	8.944399582967721e-13	8.387104487479757e-13	8.700108775766546e-13	8.815145878873776e-13	8.644918548378344e-13	8.387444384860832e-13	8.181326709849612e-13	9.003633342358208e-13	8.541235210421383e-13	8.351744317826315e-13	8.081343211806258e-13	8.050493323190355e-13	8.212820072454885e-13	7.820371412080307e-13	7.872019550970999e-13	8.471460837509992e-13	7.840715381644825e-13	9.031148225091545e-13	7.769610150566708e-13
12.78125	9.957133858748413e-13	8.829028545591366e-13	9.314120655301572e-13	8.428121481968143e-13	8.659046244786917e-13	8.909780465499173e-13	8.823273058358727e-13	8.534936537900328e-13	7.991571814025544e-13	9.075316995295346e-13	8.937841786127443e-13	8.125542339670888e-13	7.954827660298924e-13	8.382102520756995e-13	8.605841191576535e-13	7.859710603706771e-13	8.356458970973368e-13	8.634852273307903e-13	8.072824635337039e-13	8.932109609241512e-13	7.788706203430695e-13
12.8125	1.0031155593670515e-12	8.976666523823063e-13	9.612037728257139e-13	8.782671313302404e-13	8.637498268709853e-13	8.905175858872627e-13	9.218812779127061e-13	8.797923327363844e-13	7.83899908960578e-13	9.057386459766781e-13	9.192880831565553e-13	8.148479720831991e-13	7.758901485709069e-13	8.615395723221564e-13	8.92083282244549e-13	7.996674069449261e-13	8.691694824806973e-13	8.702395358148318e-13	8.402313133454298e-13	8.748699464530829e-13	7.795966021177658e-13
12.84375	1.0063629617140801e-12	9.14773140049674e-13	9.663575278526237e-13	9.26842695474217e-13	8.692155068629193e-13	8.723780703899509e-13	9.73460895226097e-13	9.046226224704301e-13	7.890903642310265e-13	9.020220551395064e-13	9.207972925806551e-13	8.30361278868208e-13	7.740861445761082e-13	8.775024435379863e-13	9.081498031880686e-13	8.082008369839078e-13	8.890413904193151e-13	8.577935996061103e-13	8.753602226754809e-13	8.5279315076639e-13	7.918152895511343e-13
12.875	1.0124171466452392e-12	9.359090108809753e-13	9.47912538393214e-13	9.676053361329373e-13	8.84083604935082e-13	8.412345798257392e-13	1.0109691946438848e-12	9.20427362799403e-13	8.221374427595796e-13	8.973183524343953e-13	9.10907959304763e-13	8.447085262167087e-13	8.013814763695171e-13	8.778157779658347e-13	8.999337733350821e-13	8.088675671098777e-13	9.057362607318986e-13	8.37245095301753e-13	8.987750322632382e-13	8.362437261752453e-13	8.139640220519717e-13
12.90625	1.026774477073944e-12	9.601347494836432e-13	9.1682943789001e-13	9.946935853114014e-13	9.044680694507423e-13	8.210055356915047e-13	1.018009678291354e-12	9.24585278130885e-13	8.697762020164201e-13	8.910251009242032e-13	9.098176856001117e-13	8.452580540878329e-13	8.462330771015492e-13	8.677452745069203e-13	8.756411394583719e-13	8.050633185270606e-13	9.251391970208078e-13	8.314861386221617e-13	9.117096183910989e-13	8.334240957953709e-13	8.413472826415691e-13
12.9375	1.046956141573241e-12	9.823248985074695e-13	8.8861562422618e-13	1.0075070118464868e-12	9.205918362689691e-13	8.283132209643829e-13	1.0010908118099349e-12	9.193121524447845e-13	9.137957317911782e-13	8.908767820670072e-13	9.232431442615652e-13	8.237262868332484e-13	8.903363072840231e-13	8.729543780547355e-13	8.55049700747984e-13	8.041255378579693e-13	9.487572403057976e-13	8.455894946919618e-13	9.285335087622082e-13	8.380349365844086e-13	8.698565413974013e-13
12.96875	1.0600814930733504e-12	1.0006678645424483e-12	8.820462806327645e-13	1.0079039382618338e-12	9.325798596901413e-13	8.560016844655349e-13	9.790733761921855e-13	9.131672197917884e-13	9.507259346105967e-13	9.038980501585581e-13	9.40233025985282e-13	7.957112616377437e-13	9.230395310935724e-13	9.023053571671769e-13	8.526354535604019e-13	8.126271465631885e-13	9.702853754831042e-13	8.684662689516232e-13	9.531625705730407e-13	8.410644142947676e-13	8.971766472104514e-13
13.0	1.0585033283910805e-12	1.0099532972082659e-12	9.045672197394161e-13	1.0072439843994418e-12	9.5460087317506e-13	8.915546252652451e-13	9.67554595471265e-13	9.174300858935669e-13	9.846100714264172e-13	9.240490317363736e-13	9.506500404585227e-13	7.996281588262821e-13	9.43561743495247e-13	9.332037096201895e-13	8.748381251193205e-13	8.22171432497687e-13	9.751068225441473e-13	8.954125418556003e-13	9.744296298672128e-13	8.469324417129109e-13	9.230552520250734e-13
13.03125	1.0529271681977703e-12	1.0071770891253995e-12	9.456508926614093e-13	1.018898724072792e-12	9.921020168585093e-13	9.256212333066949e-13	9.700563919842753e-13	9.34179274734992e-13	1.0097229042466127e-12	9.415350443742199e-13	9.606853073468313e-13	8.545951489871695e-13	9.608969436109005e-13	9.510132481863054e-13	9.205082442814705e-13	8.21247312775969e-13	9.580097132255716e-13	9.292494074567004e-13	9.859619631152894e-13	8.641702262633666e-13	9.408619716655409e-13
13.0625	1.0576158004926839e-12	1.0118893570276732e-12	9.934231172056829e-13	1.045301215377159e-12	1.0256269574945853e-12	9.402827908649991e-13	9.756263722252023e-13	9.562385605565993e-13	1.0215130607713063e-12	9.563031790060794e-13	9.859560000033407e-13	9.327885686083448e-13	9.860504340125642e-13	9.698500683108513e-13	9.770513391405e-13	8.229268503613663e-13	9.364079607207532e-13	9.699016763342616e-13	9.968266446655494e-13	8.953006521913998e-13	9.429448324591028e-13
13.09375	1.0738613774249894e-12	1.0484496300658397e-12	1.0491946937987717e-12	1.0828787953137686e-12	1.0365132146680778e-12	9.232342538037508e-13	9.737694591643864e-13	9.826774810539618e-13	1.0335761109828145e-12	9.740457138779357e-13	1.0227995750691776e-12	9.924453836865355e-13	1.0165385243635083e-12	1.0029580247913894e-12	1.0235223042373565e-12	8.557082993576604e-13	9.359408864248464e-13	1.0138467756298786e-12	1.0129089407506786e-12	9.375675149442264e-13	9.386237447006618e-13
