Mass	Ion Current
24.84375	4.380690254990327e-12
24.875	4.76624642531398e-12
24.90625	5.091933819034722e-12
24.9375	5.3864269815295795e-12
24.96875	5.655228021983483e-12
25.0	5.880198238050749e-12
25.03125	6.058256327157174e-12
25.0625	6.1987810717756275e-12
25.09375	6.2744709601603166e-12
25.125	6.232384400228774e-12
25.15625	6.075263122434782e-12
25.1875	5.884601833594516e-12
25.21875	5.726833937624853e-12
25.25	5.568148372936399e-12
25.28125	5.317289143713655e-12
25.3125	4.9196384813154914e-12
25.34375	4.370510897633295e-12
25.375	3.6728719024492484e-12
25.40625	2.8536973131765286e-12
25.4375	2.024674915571123e-12
25.46875	1.359859707478206e-12
25.5	9.88964227351119e-13
25.53125	9.517933316494087e-13
25.5625	1.2600484891600594e-12
25.59375	1.9566947888349784e-12
25.625	3.094287846783228e-12
25.65625	4.6743750363453795e-12
25.6875	6.62023777811549e-12
25.71875	8.81869924307388e-12
25.75	1.118682577128105e-11
25.78125	1.3654851555022773e-11
25.8125	1.6106437364382664e-11
25.84375	1.8411085156433415e-11
25.875	2.049238903567563e-11
25.90625	2.2335898755554418e-11
25.9375	2.397801922293663e-11
25.96875	2.5472473089149794e-11
26.0	2.679959379414676e-11
26.03125	2.784619410056699e-11
26.0625	2.8515401845341515e-11
26.09375	2.8769736593048378e-11
26.125	2.8583765562806285e-11
26.15625	2.8004949054194483e-11
26.1875	2.7243917191666078e-11
26.21875	2.6525275031996642e-11
26.25	2.5805880002338633e-11
26.28125	2.4785748106714856e-11
26.3125	2.3203654275771868e-11
26.34375	2.0934812910988754e-11
26.375	1.7848070243964287e-11
26.40625	1.3914944717308142e-11
26.4375	9.584380164517903e-12
26.46875	5.767466365602658e-12
26.5	3.2202608635234498e-12
26.53125	2.0683088488432366e-12
26.5625	2.0324781354469357e-12
26.59375	2.896083980269415e-12
26.625	4.620557842588413e-12
26.65625	7.1924341482620946e-12
26.6875	1.0524700035097201e-11
26.71875	1.4453108848622165e-11
26.75	1.8744818197635738e-11
26.78125	2.315795645524421e-11
26.8125	2.7543257605233684e-11
26.84375	3.184826360969062e-11
26.875	3.60031553181539e-11
26.90625	3.985876212420081e-11
26.9375	4.326639047036451e-11
26.96875	4.616570320470359e-11
27.0	4.856080121351525e-11
27.03125	5.0443295374069663e-11
27.0625	5.1763315855879455e-11
27.09375	5.245427356359578e-11
27.125	5.2482723028601796e-11
27.15625	5.191573906881963e-11
27.1875	5.096540897642221e-11
27.21875	4.9897540960186504e-11
27.25	4.876892986671599e-11
27.28125	4.727972874318809e-11
27.3125	4.499816491643216e-11
27.34375	4.16250645063343e-11
27.375	3.696287373400331e-11
27.40625	3.101641166125546e-11
27.4375	2.4584771718405563e-11
27.46875	1.9750638624582706e-11
27.5	1.985709513485645e-11
27.53125	2.964730544396943e-11
27.5625	5.5363214013226525e-11
27.59375	1.0308782993906362e-10
27.625	1.7569348753632141e-10
27.65625	2.712711166807935e-10
27.6875	3.8429948112650436e-10
27.71875	5.083925502802344e-10
27.75	6.385222905969101e-10
27.78125	7.708819138585454e-10
27.8125	9.014918256333715e-10
27.84375	1.0263254690556778e-09
27.875	1.1425980162016458e-09
27.90625	1.2487697542695742e-09
27.9375	1.3433451018229903e-09
27.96875	1.4245657986577953e-09
28.0	1.491034740119801e-09
28.03125	1.5412736642517189e-09
